request_id,circuit_id,timestamp,status,guard_fingerprint,guard_nickname,guard_address,guard_country,middle_fingerprint,middle_nickname,middle_address,middle_country,exit_fingerprint,exit_nickname,exit_address,exit_country,build_time,purpose,guard_bandwidth,middle_bandwidth,exit_bandwidth,circuit_setup_duration,total_bytes
243,1242,2025-11-19T22:56:06.517127,BUILT,75030AE1458F2EDC6849AFD73CED60578558B1A4,GuardNode61,127.0.235.227,DE,E846B98C2420EFE9F502C8A64C63931E9E4C888F,MiddleNode150,127.0.55.245,DE,4A871C091D24D374CAF00E981C653B9FCC0D1053,ExitNode25,127.0.135.195,FR,2025-11-19T22:56:05.569127,GENERAL,3043963,8213305,4152322,2.3255924918643514,666918
244,1243,2025-11-19T22:59:27.765102,BUILT,1EA0D6F19146EC49D18B2953AEF7977F81D4169A,GuardNode74,127.0.15.250,JP,D21FA35F87F2720C09F7DD3732AEE78C9D5336BD,MiddleNode146,127.0.6.17,JP,1A9CC46355DC4768C4724646C2D8E5B69AF7267E,ExitNode44,127.0.55.79,CA,2025-11-19T22:59:27.266102,GENERAL,1938055,7311430,4666604,1.2840248225484892,58693
245,1244,2025-11-19T22:59:11.579161,BUILT,8ACFC8758DB95AEE7DEDA4429078B51318E13C3D,GuardNode51,127.0.219.151,JP,C1ECE540512253CA3B76AFEDEA7DD006D6C8AF7E,MiddleNode60,127.0.39.14,FR,BD074FDF23993C512B1DAE5972280B4D4AD00F60,ExitNode5,127.0.176.97,SE,2025-11-19T22:59:10.678161,GENERAL,6833600,5167519,3916049,0.8604660334892482,600004
246,1245,2025-11-19T22:58:48.768155,BUILT,333F045B8433F8C925432368EE99DD15A025D5C6,GuardNode45,127.0.92.100,DE,EE839967CE42014D4B67C611461601C23C27BD1C,MiddleNode23,127.0.71.242,US,1FE5D8623C075CADF53CE2FE22AFB36AC4746C63,ExitNode21,127.0.228.206,CA,2025-11-19T22:58:47.981155,GENERAL,7696011,3296322,4792556,1.3789443524763616,395563
247,1246,2025-11-19T22:55:36.837463,BUILT,BBD6DC00B8107D268D0A953E6DA5B1520F10E067,GuardNode78,127.0.28.54,SE,701CC45A24BE80AF2DB65E4A626D319AAB83235A,MiddleNode48,127.0.74.211,CA,8B97DE046DC360EA0F5D9240D8E4C58AC542F18F,ExitNode16,127.0.215.218,GB,2025-11-19T22:55:35.879463,GENERAL,9094277,2415847,4592146,1.3257326387664385,88644
248,1247,2025-11-19T22:56:06.010043,BUILT,F55996AE4D0EE72411206F4EB3B999DDBB7E8CE5,GuardNode99,127.0.2.53,CH,F316BF9CA3F18C429FD6672F54CF5F6969AA6AE2,MiddleNode27,127.0.150.130,JP,D486C6FEEB41B559279B06C196E0FB6A51F7FE5B,ExitNode27,127.0.83.63,DE,2025-11-19T22:56:05.618043,GENERAL,3768957,4930220,9279745,1.7304009353435819,834145
249,1248,2025-11-19T22:54:51.950184,BUILT,96F20935222CB2E94B2E3A8EA258881E7D844B38,GuardNode30,127.0.199.181,SE,66D503F8CCCBBBE576961CA82CA3503634BB9C35,MiddleNode95,127.0.53.133,AT,097EC896C84B520F6D778C8B9CCFCE56204422BB,ExitNode20,127.0.154.33,CH,2025-11-19T22:54:51.069184,GENERAL,6295989,7473542,2834477,2.1079755626453975,257482
250,1249,2025-11-19T22:59:49.159830,BUILT,F55996AE4D0EE72411206F4EB3B999DDBB7E8CE5,GuardNode99,127.0.2.53,CH,9E35064DCFE23727012622AC23372B11F5A94AE5,MiddleNode49,127.0.42.250,SE,5AF061BFDB3B7ECEC5B94C12A629EDF81E10C65E,ExitNode28,127.0.127.108,CH,2025-11-19T22:59:48.178830,GENERAL,3768957,1958572,2757391,0.8514809047447582,737359
251,1250,2025-11-19T22:59:25.807448,BUILT,B209216BE6DEB3179663D6E4A7B6DC24921895A4,GuardNode75,127.0.198.4,AT,6C33EF7A62039EE3BBB1459991DA77F5D19EF9CB,MiddleNode38,127.0.120.148,CH,F74E27BAB661A2D424E17C760E91E8B67F0B9DAC,ExitNode17,127.0.12.152,DE,2025-11-19T22:59:25.223448,GENERAL,4450836,2554579,1150165,0.9512273608725934,923227
252,1251,2025-11-19T22:55:50.062478,BUILT,92D530BA4500BCC5BA0AF395058E77895B002A04,GuardNode58,127.0.158.132,US,18131EF075611F46A2B9EF781665FA0B85A4089D,MiddleNode72,127.0.213.65,US,097EC896C84B520F6D778C8B9CCFCE56204422BB,ExitNode20,127.0.154.33,CH,2025-11-19T22:55:49.706478,GENERAL,6445193,4264588,2834477,2.1922668952610254,178989
253,1252,2025-11-19T22:57:28.762779,BUILT,B74BBFB3320C3BFAF77D36E0903712608B64F4AB,GuardNode77,127.0.22.246,NL,7809A97628B5E7BC2501BC67B8B6A6FEAA5759DA,MiddleNode88,127.0.19.115,NL,B01684293378F7B6C50662AFE9CA3E4DA08D3468,ExitNode2,127.0.250.72,AT,2025-11-19T22:57:28.115779,GENERAL,5728211,1037146,1452830,2.042753892843859,767323
254,1253,2025-11-19T22:58:03.957266,BUILT,D633EC1421826C319C294C1C66E243C9D137D92E,GuardNode64,127.0.46.150,DE,EE11A794C4F5B647369ADBD3EEDF620EB543DE88,MiddleNode24,127.0.110.176,FR,A87F14229C3D4E251D5C37C35AB8C11A2D46816C,ExitNode43,127.0.197.166,US,2025-11-19T22:58:03.519266,GENERAL,3163703,1312176,5017176,1.0767201189945514,913935
255,1254,2025-11-19T22:54:31.671523,BUILT,E4CC15B574868AFD607C362D05E58338DCB80B7B,GuardNode56,127.0.253.233,SE,F77134D839ADFEC7CBA65538EF86356B10A6CF3A,MiddleNode53,127.0.238.24,JP,D486C6FEEB41B559279B06C196E0FB6A51F7FE5B,ExitNode27,127.0.83.63,DE,2025-11-19T22:54:30.706523,GENERAL,5591055,4402087,9279745,0.6631883391009341,138244
256,1255,2025-11-19T22:54:16.560421,BUILT,9FAD85ACA7F61B4A2AC32876E84AE46DB9437F13,GuardNode11,127.0.15.187,CA,FA62108F3597FE00C8A4B3E6436FAE7B63A7CEB0,MiddleNode66,127.0.99.61,NL,1A9CC46355DC4768C4724646C2D8E5B69AF7267E,ExitNode44,127.0.55.79,CA,2025-11-19T22:54:15.757421,GENERAL,9033796,3660310,4666604,2.1148611619103956,479031
257,1256,2025-11-19T22:58:56.793370,BUILT,62B43DF6F6468ED30F33F99D81D69E072A63D25C,GuardNode20,127.0.3.81,DE,E4637BAF8243D3EBA3FCFF1A1D8E7524051CC56B,MiddleNode56,127.0.126.91,US,A87F14229C3D4E251D5C37C35AB8C11A2D46816C,ExitNode43,127.0.197.166,US,2025-11-19T22:58:56.223370,GENERAL,7498877,6019355,5017176,0.9486321874260311,222905
258,1257,2025-11-19T22:56:59.205920,BUILT,15BDEBF43CFF1AA44EFABE62039AE5610013C27B,GuardNode26,127.0.220.189,SE,D4EC7148661470096DF05EE51A556FE6129770C1,MiddleNode109,127.0.229.56,US,0E321B37D62F0689A19770E4BAED456A435BE03D,ExitNode30,127.0.24.72,FR,2025-11-19T22:56:59.064920,GENERAL,6961848,7881709,6677628,2.3692196324776473,354064
259,1258,2025-11-19T22:54:43.957937,BUILT,5849D49501AA5BAE2D7B832C2A7D98ADBBCC09FF,GuardNode98,127.0.48.244,CA,3BEE3EEC281B0E45A1A7B1483B57DE3AE9B5B442,MiddleNode58,127.0.213.159,JP,F9252A3417C96D0C7FA1540AEAD5D34E1204FBDF,ExitNode50,127.0.164.81,GB,2025-11-19T22:54:43.856937,GENERAL,9354642,9262292,2431937,0.5321040928282275,44799
260,1259,2025-11-19T22:54:26.230973,BUILT,74B6D566EA43DC93FFEE00AB328C49E8F9A6E8A5,GuardNode88,127.0.33.92,SE,E846B98C2420EFE9F502C8A64C63931E9E4C888F,MiddleNode150,127.0.55.245,DE,4C907AEE3A77683F1177D5A622DD302BD84B0E4F,ExitNode41,127.0.109.143,NL,2025-11-19T22:54:25.482973,GENERAL,6326050,8213305,4832839,0.675649842290909,560581
261,1260,2025-11-19T22:56:07.550977,BUILT,095D00F03B6599011E988D78BD7F7F7A2479DA2F,GuardNode66,127.0.158.217,FR,DAE51EE9F3F5492896FDD3C353651E9EA28B42C5,MiddleNode70,127.0.152.78,GB,1FE5D8623C075CADF53CE2FE22AFB36AC4746C63,ExitNode21,127.0.228.206,CA,2025-11-19T22:56:06.939977,GENERAL,8993544,6425409,4792556,1.5665974484310896,188162
262,1261,2025-11-19T22:56:34.220140,BUILT,BD07500AB73233705263FA2FBE9C875FCAE841B0,GuardNode12,127.0.119.56,CH,77A406A1E7DBBDE29B668373D1B73D85EB67E894,MiddleNode87,127.0.252.116,AT,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T22:56:33.976140,GENERAL,7584571,8380417,6482437,0.7412864534495189,867748
263,1262,2025-11-19T22:53:50.980128,BUILT,67A3F6F8CAECF70FB6168250EAA82D58D1BF0E29,GuardNode9,127.0.182.77,CA,825A554B00F4D0B78928279D8448417EE28A8FFC,MiddleNode83,127.0.193.76,CA,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T22:53:50.342128,GENERAL,6478220,7742579,6482437,0.9040170106486713,660056
264,1263,2025-11-19T22:57:22.091105,BUILT,0720160CEC8CC79205CFD8D7E20F53BF42373646,GuardNode96,127.0.143.94,DE,DEAA6B08086C1E220227E53E9E33DD8903C3E806,MiddleNode11,127.0.83.34,CA,D486C6FEEB41B559279B06C196E0FB6A51F7FE5B,ExitNode27,127.0.83.63,DE,2025-11-19T22:57:21.889105,GENERAL,3802301,9633307,9279745,0.8352526171050798,801310
265,1264,2025-11-19T22:58:30.628956,BUILT,6BBB2B19C86231A6D09F95C4B0513CE968C1526E,GuardNode48,127.0.42.226,CA,D92C9AE586EA448C6E4D5106057BD41F4AD86A37,MiddleNode145,127.0.178.56,CH,23413EEC0CE2305B656A58BDC4846E51AF88DE22,ExitNode10,127.0.97.32,CH,2025-11-19T22:58:29.652956,GENERAL,3202193,9433517,5039697,1.586059521608662,499638
266,1265,2025-11-19T22:56:02.620474,BUILT,92D530BA4500BCC5BA0AF395058E77895B002A04,GuardNode58,127.0.158.132,US,029A2FD8FB97F0E068F86AE0BE2DB37D407EEABD,MiddleNode91,127.0.163.43,SE,527496F7998E2F550EAC136545A6E53755CDDF12,ExitNode35,127.0.146.54,FR,2025-11-19T22:56:02.461474,GENERAL,6445193,2078080,1667834,1.1386225144731976,471240
267,1266,2025-11-19T22:55:42.554264,BUILT,9F09B0BA902F77F81AC753DF3D1870F07B0DCC66,GuardNode92,127.0.223.44,JP,66D503F8CCCBBBE576961CA82CA3503634BB9C35,MiddleNode95,127.0.53.133,AT,F74E27BAB661A2D424E17C760E91E8B67F0B9DAC,ExitNode17,127.0.12.152,DE,2025-11-19T22:55:42.026264,GENERAL,7720848,7473542,1150165,1.2999225784243231,586559
268,1267,2025-11-19T22:57:13.421352,BUILT,CE25197F118A6FBFD0DB9D5E6F05EEDC489F4097,GuardNode80,127.0.182.62,FR,C37306080A06A4AF3C8D94C46094D72E479E13B1,MiddleNode97,127.0.181.34,DE,2A62C5414B660FE8D1C4778EE1581801343E2F8C,ExitNode9,127.0.100.4,DE,2025-11-19T22:57:12.952352,GENERAL,9108041,2426026,5388320,1.1395373611291741,18552
269,1268,2025-11-19T23:00:02.065930,BUILT,C96642A0608A2F43D897274B863ACF3040154682,GuardNode10,127.0.3.181,FR,825A554B00F4D0B78928279D8448417EE28A8FFC,MiddleNode83,127.0.193.76,CA,4C907AEE3A77683F1177D5A622DD302BD84B0E4F,ExitNode41,127.0.109.143,NL,2025-11-19T23:00:01.919930,GENERAL,3698266,7742579,4832839,1.5323284821198337,905346
270,1269,2025-11-19T22:57:52.747911,BUILT,EC15E240EA3DE0FA5F66DB2AD1F191F6B2157B46,GuardNode97,127.0.234.157,US,DEE3E51E5AB5D52E1285BBEEC046BD653E63C449,MiddleNode111,127.0.25.51,DE,03F1407689B2BB0065A27AEC7F93FE01B38D0E92,ExitNode3,127.0.238.47,SE,2025-11-19T22:57:51.862911,GENERAL,2440187,3723001,8205001,2.1013051912678393,97413
271,1270,2025-11-19T22:59:45.003448,BUILT,6734DA6F469DEEF4F4C5ADEC62808B206EB87AB4,GuardNode100,127.0.141.177,NL,6E4EACF97A324E066FCF5945FE6460A6915E6B57,MiddleNode75,127.0.245.8,DE,5AF061BFDB3B7ECEC5B94C12A629EDF81E10C65E,ExitNode28,127.0.127.108,CH,2025-11-19T22:59:44.023448,GENERAL,9041941,9769051,2757391,1.4014687720509218,151155
272,1271,2025-11-19T22:54:05.594451,BUILT,BCAEC4BBD9070896EB9DFCD155CB6AE8DEA5C691,GuardNode3,127.0.201.217,JP,45097148658A6E147E0A12D148C48082E3C83870,MiddleNode78,127.0.244.40,SE,D486C6FEEB41B559279B06C196E0FB6A51F7FE5B,ExitNode27,127.0.83.63,DE,2025-11-19T22:54:04.624451,GENERAL,5881042,6732357,9279745,0.9542545660211057,230096
273,1272,2025-11-19T22:56:11.653966,BUILT,6BBB2B19C86231A6D09F95C4B0513CE968C1526E,GuardNode48,127.0.42.226,CA,89B005AA0336577C85FD1E01F82FC9EE20DBBB3E,MiddleNode128,127.0.101.20,AT,A0E27ED5A2993622955D5D6137BA617C75E23A39,ExitNode11,127.0.98.103,FR,2025-11-19T22:56:11.339966,GENERAL,3202193,2176814,2574125,2.2748166115218633,771208
274,1273,2025-11-19T22:54:35.370105,BUILT,565C7499C244F949576A1445430DE23D718E3D95,GuardNode39,127.0.123.138,CA,FA62108F3597FE00C8A4B3E6436FAE7B63A7CEB0,MiddleNode66,127.0.99.61,NL,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T22:54:34.563105,GENERAL,9307606,3660310,8060852,1.885555281480138,451932
275,1274,2025-11-19T22:54:15.447658,BUILT,977BCD7F368457E5186E6ADF38F3C106E7275220,GuardNode60,127.0.27.104,CH,29BDD1290BEDD840BD6921F69D5754DA7F3E9EA2,MiddleNode124,127.0.208.35,CA,2947A3447EAB2B94872AD5DCBDA122169A4D680C,ExitNode19,127.0.1.102,FR,2025-11-19T22:54:14.550658,GENERAL,5361264,8141553,8258774,2.1275636333078696,256793
276,1275,2025-11-19T22:56:45.499880,BUILT,D93304E0DE6150205B210E2CA0AF28E384DF8465,GuardNode19,127.0.203.141,FR,7809A97628B5E7BC2501BC67B8B6A6FEAA5759DA,MiddleNode88,127.0.19.115,NL,A87F14229C3D4E251D5C37C35AB8C11A2D46816C,ExitNode43,127.0.197.166,US,2025-11-19T22:56:45.276880,GENERAL,3931880,1037146,5017176,1.9372520731953544,479810
277,1276,2025-11-19T22:54:38.447946,BUILT,CE25197F118A6FBFD0DB9D5E6F05EEDC489F4097,GuardNode80,127.0.182.62,FR,D4EC7148661470096DF05EE51A556FE6129770C1,MiddleNode109,127.0.229.56,US,0E321B37D62F0689A19770E4BAED456A435BE03D,ExitNode30,127.0.24.72,FR,2025-11-19T22:54:38.275946,GENERAL,9108041,7881709,6677628,1.6702421568734607,173089
278,1277,2025-11-19T22:54:32.745612,BUILT,2FDF93934DE9F3F3C6CC2A4471A9F47C055BBC70,GuardNode71,127.0.232.245,FR,864A0F6D3CECDE42522325A101E4B199DD715BB4,MiddleNode90,127.0.182.119,US,6FBEEB9834B6F58A0921968EBEB5EBBB1AF9C32F,ExitNode13,127.0.254.243,CH,2025-11-19T22:54:32.072612,GENERAL,8573699,3023360,7638419,1.2884799664075803,231374
279,1278,2025-11-19T22:56:10.764755,BUILT,EEB0EC07F6EEF4BCA7BC0E237B3A0E3E4320CAA1,GuardNode40,127.0.18.127,GB,FA462F7F772F3E7C222791140850F036D9C578E4,MiddleNode98,127.0.206.198,CA,9854C0837C9185AF2A6D2AD15B173D600287209B,ExitNode29,127.0.13.243,JP,2025-11-19T22:56:10.067755,GENERAL,7406442,5222451,6223542,1.5817918014672523,372505
280,1279,2025-11-19T22:57:05.248411,BUILT,8D5A36CA9C20FA53F415D48B77430DA903C96CFB,GuardNode89,127.0.25.14,JP,66D503F8CCCBBBE576961CA82CA3503634BB9C35,MiddleNode95,127.0.53.133,AT,D0888AABF37A19653598A82E3B31A7EE932AF4CB,ExitNode45,127.0.169.43,US,2025-11-19T22:57:04.323411,GENERAL,9898493,7473542,5598079,1.503552957805391,476586
281,1280,2025-11-19T22:55:43.622131,BUILT,14CC8BDD2C3B52A521BC382C5B99A789A1117FB6,GuardNode7,127.0.84.143,CH,F2D3AD9606F87407C887498D313A206DF315936D,MiddleNode67,127.0.84.124,GB,E9A5813502C371C091EF0C8B5C18E37554773D5C,ExitNode22,127.0.78.212,NL,2025-11-19T22:55:42.933131,GENERAL,5635404,9734771,7825723,1.8897542601377069,139341
282,1281,2025-11-19T22:54:46.536595,BUILT,5849D49501AA5BAE2D7B832C2A7D98ADBBCC09FF,GuardNode98,127.0.48.244,CA,03F4F16A22DCBD8E4D907C0D0A64F269DC03161F,MiddleNode1,127.0.169.174,JP,409D5F1BDDC5E8DC7848D33CEA88B33AC6557533,ExitNode12,127.0.17.188,CH,2025-11-19T22:54:46.375595,GENERAL,9354642,3000102,9158965,1.8089023277950482,162227
283,1282,2025-11-19T23:00:27.644076,BUILT,C81A2AC9966F03456D82F40F8428DF526A153AC8,GuardNode86,127.0.66.205,SE,D36B44451D4C50707F0DCDB173E2EBD1B168FDAF,MiddleNode35,127.0.105.149,SE,527496F7998E2F550EAC136545A6E53755CDDF12,ExitNode35,127.0.146.54,FR,2025-11-19T23:00:26.860076,GENERAL,5693171,6684312,1667834,2.2044926620040552,962166
284,1283,2025-11-19T23:00:41.117053,BUILT,F8D4BEC42337ED5FB8A62B02DDA8392F5237CC27,GuardNode23,127.0.40.155,DE,7809A97628B5E7BC2501BC67B8B6A6FEAA5759DA,MiddleNode88,127.0.19.115,NL,409D5F1BDDC5E8DC7848D33CEA88B33AC6557533,ExitNode12,127.0.17.188,CH,2025-11-19T23:00:40.668053,GENERAL,8299625,1037146,9158965,1.0161636276686576,401648
285,1284,2025-11-19T22:55:10.706256,BUILT,26EF95AE867A24BB9E5829D9F1FC7BF7B688A522,GuardNode8,127.0.191.154,US,5379484F97EB07C59ED1D060587DAE7F3A9C6CBB,MiddleNode41,127.0.203.237,SE,A0E27ED5A2993622955D5D6137BA617C75E23A39,ExitNode11,127.0.98.103,FR,2025-11-19T22:55:10.582256,GENERAL,8892795,5699266,2574125,1.1600320901506345,968416
286,1285,2025-11-19T22:57:30.440082,BUILT,F731C74E51EDF7A3927CA5B95FCEED359CEE9C13,GuardNode57,127.0.212.92,CA,77A406A1E7DBBDE29B668373D1B73D85EB67E894,MiddleNode87,127.0.252.116,AT,6FBEEB9834B6F58A0921968EBEB5EBBB1AF9C32F,ExitNode13,127.0.254.243,CH,2025-11-19T22:57:29.658082,GENERAL,6803971,8380417,7638419,1.5552416142349939,690805
287,1286,2025-11-19T22:58:57.889195,BUILT,2E4AAAB0016D1149AAA699C5B874531CCC498365,GuardNode52,127.0.187.252,CH,29BDD1290BEDD840BD6921F69D5754DA7F3E9EA2,MiddleNode124,127.0.208.35,CA,03F1407689B2BB0065A27AEC7F93FE01B38D0E92,ExitNode3,127.0.238.47,SE,2025-11-19T22:58:57.515195,GENERAL,5425520,8141553,8205001,1.5122599575497957,165981
288,1287,2025-11-19T23:00:14.327253,BUILT,8D5A36CA9C20FA53F415D48B77430DA903C96CFB,GuardNode89,127.0.25.14,JP,86F43225ED46D12B35707152847D64604CCF35EC,MiddleNode59,127.0.166.44,DE,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T23:00:14.226253,GENERAL,9898493,7401487,8060852,1.29249243031496,26519
289,1288,2025-11-19T23:00:07.833675,BUILT,56FF1CB382ED43229553EAD762A1D495DE7F910C,GuardNode5,127.0.15.67,DE,494C0219A55A0D92E6177C821EEC512BB8E0A81F,MiddleNode147,127.0.87.71,FR,1FE5D8623C075CADF53CE2FE22AFB36AC4746C63,ExitNode21,127.0.228.206,CA,2025-11-19T23:00:07.413675,GENERAL,1313158,8319662,4792556,0.5823063451902835,808536
290,1289,2025-11-19T22:54:34.958103,BUILT,EEB0EC07F6EEF4BCA7BC0E237B3A0E3E4320CAA1,GuardNode40,127.0.18.127,GB,7809A97628B5E7BC2501BC67B8B6A6FEAA5759DA,MiddleNode88,127.0.19.115,NL,E2A6B9A6A8CDCE5A2BCBDE0D3907CA8B50A69CC0,ExitNode8,127.0.123.14,US,2025-11-19T22:54:34.855103,GENERAL,7406442,1037146,1080141,0.783914679104639,225932
291,1290,2025-11-19T22:57:24.668475,BUILT,1291EC4E28FC40DA56837DB2CC6437D83C4C5EF1,GuardNode87,127.0.206.3,GB,E5D969711302193039B8D7AEF6961ABC5D7EB63B,MiddleNode65,127.0.49.206,FR,7CC72796A2877337D6509BBA9F628C31DCEAE3BC,ExitNode23,127.0.220.18,CA,2025-11-19T22:57:23.771475,GENERAL,3526442,5989025,4615063,1.6076489715945528,507691
292,1291,2025-11-19T22:58:16.519368,BUILT,8ED3DC8CD518000D4E43FF940B700D36D7CE1018,GuardNode41,127.0.225.84,FR,B21B44393D2C197C2CAEF6A7FF3EC38D56D62576,MiddleNode69,127.0.67.138,JP,89B5BB8B1C5053C85184A57EE45FE9B4FC6970BD,ExitNode31,127.0.115.122,FR,2025-11-19T22:58:16.320368,GENERAL,7748240,7140238,7549913,2.166085236187241,859940
293,1292,2025-11-19T22:59:37.664842,BUILT,72CA90D38D23D4ED856A891F10FD0AF6DC6B1684,GuardNode1,127.0.67.146,JP,2831DE4C04CB979EE0B95EC2A949C179C94C6063,MiddleNode131,127.0.120.45,GB,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T22:59:37.319842,GENERAL,5288985,8400273,6482437,1.9238646576714131,494692
294,1293,2025-11-19T23:00:48.644858,BUILT,E0D7B19F660505297BCAA2EF82B622E37699E1E0,GuardNode16,127.0.54.233,GB,19DF62C9E73A183ACC35092B9E85FB1D77AFBC4D,MiddleNode82,127.0.200.27,NL,713F2D49FC7181CB172C27804E235F4A894324EC,ExitNode47,127.0.238.207,GB,2025-11-19T23:00:47.745858,GENERAL,8020885,5272027,5445598,2.014830732061021,893960
295,1294,2025-11-19T22:55:33.016247,BUILT,62B43DF6F6468ED30F33F99D81D69E072A63D25C,GuardNode20,127.0.3.81,DE,91FAD1AA0D510D261300599911D71C297CC0DCA9,MiddleNode139,127.0.242.168,US,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T22:55:32.782247,GENERAL,7498877,2231936,8060852,1.9120694812034795,523111
296,1295,2025-11-19T22:55:56.038042,BUILT,5591651C0D17F61A531B5F9E56825D2723055661,GuardNode6,127.0.214.56,US,F9892D7C1EE758A4F45CCBC24E15F00BD7FBA870,MiddleNode34,127.0.76.148,FR,409D5F1BDDC5E8DC7848D33CEA88B33AC6557533,ExitNode12,127.0.17.188,CH,2025-11-19T22:55:55.813042,GENERAL,3510020,6914562,9158965,2.264111529769207,541667
297,1296,2025-11-19T22:57:45.708231,BUILT,72AF4A3BDC1A11A7BD72112F2445226A2389E6C9,GuardNode68,127.0.254.252,JP,7A4EE1EC517187D25CE85D8C47724202C8D45C7F,MiddleNode19,127.0.145.60,CH,1834F603F5301D4D8E3EC79CFB056AF6CD4C5B19,ExitNode37,127.0.253.215,SE,2025-11-19T22:57:44.712231,GENERAL,6576603,9135085,6861257,0.5397192967345854,624334
298,1297,2025-11-19T22:56:05.361812,BUILT,26EF95AE867A24BB9E5829D9F1FC7BF7B688A522,GuardNode8,127.0.191.154,US,FC994225076C4467D45BBDF032AB0CA2EEF9F326,MiddleNode107,127.0.217.24,AT,706618A9154F28FF3A13C2F426ED02573DE2AABB,ExitNode33,127.0.247.241,AT,2025-11-19T22:56:05.242812,GENERAL,8892795,2407158,8094199,1.9806938981021274,901209
299,1298,2025-11-19T22:54:36.330777,BUILT,333F045B8433F8C925432368EE99DD15A025D5C6,GuardNode45,127.0.92.100,DE,D92C9AE586EA448C6E4D5106057BD41F4AD86A37,MiddleNode145,127.0.178.56,CH,2947A3447EAB2B94872AD5DCBDA122169A4D680C,ExitNode19,127.0.1.102,FR,2025-11-19T22:54:35.760777,GENERAL,7696011,9433517,8258774,1.5528051851001687,761873
300,1299,2025-11-19T23:00:40.031096,BUILT,A157D0F2DD051DE9D47F254FC26DD1D76B0FF21F,GuardNode91,127.0.244.94,CH,D1330EDB1CFD537AC33A2446BAAD04F7B396A922,MiddleNode89,127.0.235.142,NL,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T23:00:39.392096,GENERAL,1759242,2686406,6482437,0.9444492929509016,227828
301,1300,2025-11-19T22:58:34.412112,BUILT,27F119F8810529A1217968D4369011A737C8A55A,GuardNode13,127.0.13.176,GB,494C0219A55A0D92E6177C821EEC512BB8E0A81F,MiddleNode147,127.0.87.71,FR,03F1407689B2BB0065A27AEC7F93FE01B38D0E92,ExitNode3,127.0.238.47,SE,2025-11-19T22:58:34.028112,GENERAL,5030687,8319662,8205001,1.2132120594820472,743603
302,1301,2025-11-19T22:57:44.744436,BUILT,56FF1CB382ED43229553EAD762A1D495DE7F910C,GuardNode5,127.0.15.67,DE,64DC00CE24AE3891F0C9072C0C7407F45F8FEDB3,MiddleNode120,127.0.224.205,NL,A0E27ED5A2993622955D5D6137BA617C75E23A39,ExitNode11,127.0.98.103,FR,2025-11-19T22:57:44.617436,GENERAL,1313158,3552206,2574125,0.9725846017415389,733737
303,1302,2025-11-19T23:01:05.722352,BUILT,5C5C5F460F9F399FB372FEC4A7186180F57B6250,GuardNode55,127.0.121.118,DE,68B43E354244646809E0CFD516D86B4DFF419E57,MiddleNode142,127.0.245.214,AT,527496F7998E2F550EAC136545A6E53755CDDF12,ExitNode35,127.0.146.54,FR,2025-11-19T23:01:05.149352,GENERAL,4816561,9771567,1667834,1.8527913484326313,482035
304,1303,2025-11-19T22:59:30.109766,BUILT,2E4AAAB0016D1149AAA699C5B874531CCC498365,GuardNode52,127.0.187.252,CH,F34ADCD847D53AB86749CE60921F4081344C2AC3,MiddleNode125,127.0.19.48,AT,F74E27BAB661A2D424E17C760E91E8B67F0B9DAC,ExitNode17,127.0.12.152,DE,2025-11-19T22:59:29.661766,GENERAL,5425520,3475498,1150165,0.7127804383666163,431138
305,1304,2025-11-19T22:59:51.450280,BUILT,6B6F974CA43D956A07B08255451835458425BF2B,GuardNode79,127.0.113.164,SE,AB4032F1DF6B91EED13B79429E824A2C4A5BCA86,MiddleNode25,127.0.2.239,FR,4D2E7BE0F100B6626840CBA51CC17A5FD20CCABB,ExitNode1,127.0.12.11,FR,2025-11-19T22:59:51.122280,GENERAL,6737232,7206309,9574072,1.174692884224423,988291
306,1305,2025-11-19T22:59:06.615490,BUILT,4542A9F0CF955AE42ABC2054B370984A777FF6C4,GuardNode53,127.0.38.132,CA,DEB9E30E65A4B9F96C04CC0C0F984D6CF2343F8E,MiddleNode47,127.0.131.79,CH,9854C0837C9185AF2A6D2AD15B173D600287209B,ExitNode29,127.0.13.243,JP,2025-11-19T22:59:05.798490,GENERAL,1931129,4550952,6223542,1.9175220561454083,978941
307,1306,2025-11-19T23:01:04.231980,BUILT,427ADF70E699A494D7D84DD8C7DA744A862432BD,GuardNode70,127.0.132.10,CH,47FC4B843B974934EBAF402545553033CBF69091,MiddleNode104,127.0.190.28,AT,97E4EBFDA625CF78CA6C981FF42B2B2BE89DE521,ExitNode46,127.0.212.46,CH,2025-11-19T23:01:03.461980,GENERAL,7060571,2610432,9414098,0.9852697385528879,724699
